country,article_title,revision_id,article_quality,population,region
Japan,Kōzō Akino,1040291214,Start,124.9,EAST ASIA
Japan,Masayuki Aoyama,1099244351,Start,124.9,EAST ASIA
Japan,Chiharu Araki,1053078679,Stub,124.9,EAST ASIA
Japan,Kiichi Arita,1083558058,Start,124.9,EAST ASIA
Japan,Bak Jungyang,1085228273,C,124.9,EAST ASIA
Japan,Usaburō Chisaki III,1028983449,Stub,124.9,EAST ASIA
Japan,Date Munenari,1099886739,C,124.9,EAST ASIA
Japan,Naohiro Dōgakinai,999738906,Stub,124.9,EAST ASIA
Japan,Fujiwara no Yoshikado,1033834613,Start,124.9,EAST ASIA
Japan,Genrō,1076522853,Start,124.9,EAST ASIA
Japan,Gōsei Yamamoto,1090217306,Start,124.9,EAST ASIA
Japan,Hajime Seki,1079992507,Start,124.9,EAST ASIA
Japan,Masakazu Hamachi,1091025081,Stub,124.9,EAST ASIA
Japan,Satoshi Hamada,1050778767,Start,124.9,EAST ASIA
Japan,Daijiro Hashimoto,994481372,Stub,124.9,EAST ASIA
Japan,Hayami Seiji,1011801479,Stub,124.9,EAST ASIA
Japan,Takanori Hayashi,1109024072,Stub,124.9,EAST ASIA
Japan,Makoto Hirayama,1113166536,Start,124.9,EAST ASIA
Japan,Seiichi Ikehata,1093729751,Stub,124.9,EAST ASIA
Japan,Keiichi Inamine,1057660450,Stub,124.9,EAST ASIA
Japan,Toshio Irie (bureaucrat),1064723701,Stub,124.9,EAST ASIA
Japan,Daikichi Ishibashi,1107927971,Stub,124.9,EAST ASIA
Japan,Kiyoharu Ishiwata,1062897620,Stub,124.9,EAST ASIA
Japan,Iwakura Tomomi,1096769779,C,124.9,EAST ASIA
Japan,Kabayama Aisuke,1011888702,Start,124.9,EAST ASIA
Japan,Kamata Eikichi,1092447985,C,124.9,EAST ASIA
Japan,Katsutoshi Kaneda,1084400077,Stub,124.9,EAST ASIA
Japan,Shigeaki Kato (politician),1108901719,Stub,124.9,EAST ASIA
Japan,Katsu Kaishū,1108535414,C,124.9,EAST ASIA
Japan,Toshihiro Kennoki,1029810827,Start,124.9,EAST ASIA
Japan,Kido Takayoshi,1106532973,C,124.9,EAST ASIA
Japan,Kim Gap-sun,1062892786,Stub,124.9,EAST ASIA
Japan,Tadashi Kodaira,1017031856,Stub,124.9,EAST ASIA
Japan,Kōki Kobayashi,1067360267,Stub,124.9,EAST ASIA
Japan,Komatsu Kiyokado,1063039451,Start,124.9,EAST ASIA
Japan,Oguri Kozukenosuke,1019370370,C,124.9,EAST ASIA
Japan,Kimiko Kurihara,1060551493,Stub,124.9,EAST ASIA
Japan,Shinichiro Kurimoto,1107874922,Start,124.9,EAST ASIA
Japan,Hiroshi Kuwashima,1100836822,Stub,124.9,EAST ASIA
Japan,Lecca (singer),1102397992,Stub,124.9,EAST ASIA
Japan,Kingo Machimura,948586402,Stub,124.9,EAST ASIA
Japan,Maeda Gen'i,1093575057,Start,124.9,EAST ASIA
Japan,Hiroshi Maruyama,1084425827,Stub,124.9,EAST ASIA
Japan,Hodaka Maruyama,1061077772,Start,124.9,EAST ASIA
Japan,Tatsuya Maruyama,1087725467,Stub,124.9,EAST ASIA
Japan,Toshio Masuda (politician),1098974502,Start,124.9,EAST ASIA
Japan,Matsudaira Norikata,981793614,Start,124.9,EAST ASIA
Japan,Matsudaira Tarō,1106377935,Stub,124.9,EAST ASIA
Japan,Matsudaira Yoshinaga,1096673042,C,124.9,EAST ASIA
Japan,Meiji oligarchy,1099756871,Start,124.9,EAST ASIA
Japan,Eikichi Minato,1052002468,Stub,124.9,EAST ASIA
Japan,Mishima Michitsune,1099573713,Start,124.9,EAST ASIA
Japan,Shinji Morimoto,1037558241,Stub,124.9,EAST ASIA
Japan,Morito Tatsuo,1055272103,Start,124.9,EAST ASIA
Japan,Murata Seifū,1064572560,Stub,124.9,EAST ASIA
Japan,Hirokichi Nadao,1069453697,C,124.9,EAST ASIA
Japan,Gen Nakagawa,1052002513,Stub,124.9,EAST ASIA
Japan,Masakazu Nakai,1086166238,Start,124.9,EAST ASIA
Japan,Hiroyuki Nakamura,1029652345,Stub,124.9,EAST ASIA
Japan,Kenji Nakanishi,1063063247,Start,124.9,EAST ASIA
Japan,Nezu Kaichirō,1017188422,Start,124.9,EAST ASIA
Japan,Junji Nishime,947025485,Stub,124.9,EAST ASIA
Japan,Nitobe Inazō,1109163231,C,124.9,EAST ASIA
Japan,Taketora Ogata,1083397179,Start,124.9,EAST ASIA
Japan,Haruo Okada,1005797681,Stub,124.9,EAST ASIA
Japan,Ono no Imoko,1088922717,Start,124.9,EAST ASIA
Japan,Ono no Minemori,1088410401,Start,124.9,EAST ASIA
Japan,Kimi Onoda,1108677922,C,124.9,EAST ASIA
Japan,Ōnogi Hidejirō,1093732958,Start,124.9,EAST ASIA
Japan,Ikuo Oyama,1105436436,Start,124.9,EAST ASIA
Japan,Tatsuo Ozawa,1062895509,Stub,124.9,EAST ASIA
Japan,Shigeru Sahashi,1055272454,Start,124.9,EAST ASIA
Japan,Saigō Takamori,1113244674,C,124.9,EAST ASIA
Japan,Rie Saito,1056939466,Start,124.9,EAST ASIA
Japan,Hiroichi Sakai,1098804825,Stub,124.9,EAST ASIA
Japan,Michita Sakata,1049680228,GA,124.9,EAST ASIA
Japan,Kazutoshi Sasayama,1055046235,Stub,124.9,EAST ASIA
Japan,Kei Satō (politician),1097758314,Start,124.9,EAST ASIA
Japan,Masataro Sawayanagi,1064572815,Stub,124.9,EAST ASIA
Japan,Kōichi Shiota,1100377179,Stub,124.9,EAST ASIA
Japan,Tetchō Suehiro,1053391522,Start,124.9,EAST ASIA
Japan,Sugawara no Michizane,1091125400,C,124.9,EAST ASIA
Japan,Sugawara no Kiyotomo,1084805870,B,124.9,EAST ASIA
Japan,Sugawara no Koreyoshi,1102550361,Start,124.9,EAST ASIA
Japan,Shinnen Tagaya,1014308875,Stub,124.9,EAST ASIA
Japan,Sōichirō Takashima,1105522448,Stub,124.9,EAST ASIA
Japan,Yoshikatsu Takeiri,1051970749,GA,124.9,EAST ASIA
Japan,Shigeyo Takeuchi,1115017633,Start,124.9,EAST ASIA
Japan,Nobuhiro Tanabe,1052003011,Stub,124.9,EAST ASIA
Japan,Tsunetoshi Tanaka,1020304143,Stub,124.9,EAST ASIA
Japan,Tatsuo Takahashi,1017933121,Stub,124.9,EAST ASIA
Japan,Tokudaiji Sanetsune,1097711312,Start,124.9,EAST ASIA
Japan,Yoshihiro Tokugawa,1063043919,Stub,124.9,EAST ASIA
Japan,Torii Tadafumi,994235877,Stub,124.9,EAST ASIA
Japan,Toshibumi Tanaka,979762920,Stub,124.9,EAST ASIA
Japan,Tōyama Mitsuru,1011018015,C,124.9,EAST ASIA
Japan,Sayuri Uenishi,1094993201,Start,124.9,EAST ASIA
Japan,Kōzō Watanabe (Liberal Democratic Party politician),999742202,Stub,124.9,EAST ASIA
Japan,Shōichi Watanabe (politician),1089942573,Stub,124.9,EAST ASIA
Japan,Tadao Watanabe,1034734607,Start,124.9,EAST ASIA
Japan,Yamamoto Senji,1112152516,Stub,124.9,EAST ASIA
Japan,Yamao Yōzō,1111398025,Start,124.9,EAST ASIA
Japan,Katsumi Yamauchi,1052003178,Stub,124.9,EAST ASIA
Japan,Yamazaki Tsutomu (politician),1100514687,Stub,124.9,EAST ASIA
Japan,Setsuo Yokomichi,1081500250,Stub,124.9,EAST ASIA
Japan,Yoshida Shōin,1112796620,C,124.9,EAST ASIA
Japan,Hirofumi Yoshimura,1096089020,C,124.9,EAST ASIA
Jordan,Tawfik Abu Al-Huda,1090014598,Start,11.2,WESTERN ASIA
Jordan,Abu Sayyaf (Jordan),915926912,Start,11.2,WESTERN ASIA
Jordan,Raed Abu Soud,1059545426,Start,11.2,WESTERN ASIA
Jordan,Ahmad Hanandeh,1112865818,Stub,11.2,WESTERN ASIA
Jordan,Musa Habes Almaaytah,1021364677,C,11.2,WESTERN ASIA
Jordan,Abdul-Latif Arabiyat,1108676242,Stub,11.2,WESTERN ASIA
Jordan,Hayel Daoud,995292022,Stub,11.2,WESTERN ASIA
Jordan,Firas Al-Hawari,1112864415,Stub,11.2,WESTERN ASIA
Jordan,Haifa Najjar,1112863302,Stub,11.2,WESTERN ASIA
Jordan,Jumah Hammad,1109066062,C,11.2,WESTERN ASIA
Jordan,Mahmoud Hanandeh,1104352074,Stub,11.2,WESTERN ASIA
Jordan,Ibrahim Jazi,1112864912,Stub,11.2,WESTERN ASIA
Jordan,Jamal Muhammad Abidat,1065825467,Stub,11.2,WESTERN ASIA
Jordan,Fakhri Kawar,1072944828,Start,11.2,WESTERN ASIA
Jordan,Awn Al-Khasawneh,1081795927,C,11.2,WESTERN ASIA
Jordan,Bisher Al-Khasawneh,1112804963,C,11.2,WESTERN ASIA
Jordan,Rashed Al-Khuzai,1114418968,B,11.2,WESTERN ASIA
Jordan,Samih al-Maaytah,1095322195,Stub,11.2,WESTERN ASIA
Jordan,Kamel Mahadin,1104331361,C,11.2,WESTERN ASIA
Jordan,Ahmad Masa'deh,1049251051,Stub,11.2,WESTERN ASIA
Jordan,Mazin Abdellah Hilal Al Farrayeh,1112864717,Stub,11.2,WESTERN ASIA
Jordan,Mohammad Salameh Al Nabulsi,1111980637,Stub,11.2,WESTERN ASIA
Jordan,Samir Murad,1061306891,Start,11.2,WESTERN ASIA
Jordan,Nayef Steitieh,1112864606,Stub,11.2,WESTERN ASIA
Jordan,Samir Rifai,1090813858,C,11.2,WESTERN ASIA
Jordan,Sharaf bin Rajeh,1114705527,Start,11.2,WESTERN ASIA
Jordan,Laith Shubeilat,1017482477,Stub,11.2,WESTERN ASIA
Jordan,Muhammad Suheimat,1043197188,Start,11.2,WESTERN ASIA
Jordan,Alia Abu Tayeh,1112274605,Start,11.2,WESTERN ASIA
Jordan,Wajih Azaizeh,1112864515,Stub,11.2,WESTERN ASIA
Jordan,Zaid ibn Shaker,1111567338,GA,11.2,WESTERN ASIA
Jordan,Zaid Kilani,1108537941,Stub,11.2,WESTERN ASIA
Jordan,Mohammed Awad al-Zayyud,1113279955,Stub,11.2,WESTERN ASIA
Kazakhstan,Dauren Abaev,1085073426,Start,19.2,CENTRAL ASIA
Kazakhstan,Baurzhan Abdishev,1081916914,Start,19.2,CENTRAL ASIA
Kazakhstan,Jambyl Ahmetbekov,1098107096,C,19.2,CENTRAL ASIA
Kazakhstan,Nurlan Aldabergenov,1031518609,Start,19.2,CENTRAL ASIA
Kazakhstan,Musabek Alimbekov,1067678928,Stub,19.2,CENTRAL ASIA
Kazakhstan,Ashat Oralov,1113615817,C,19.2,CENTRAL ASIA
Kazakhstan,Yerzhan Ashikbayev,1110976186,Stub,19.2,CENTRAL ASIA
Kazakhstan,Aron Atabek,1101199804,GA,19.2,CENTRAL ASIA
Kazakhstan,Kenes Aukhadiev,1089057874,Stub,19.2,CENTRAL ASIA
Kazakhstan,Ermurat Bapi,1091538852,C,19.2,CENTRAL ASIA
Kazakhstan,Marat Beketaev,1065202715,Start,19.2,CENTRAL ASIA
Kazakhstan,Bektas Beknazarov,1067021204,Stub,19.2,CENTRAL ASIA
Kazakhstan,Shamsha Berkimbayeva,1096340873,Stub,19.2,CENTRAL ASIA
Kazakhstan,Serıkqali Brekeşev,1067683819,Start,19.2,CENTRAL ASIA
Kazakhstan,Torokul Dzhanuzakov,1092752457,C,19.2,CENTRAL ASIA
Kazakhstan,Mels Eleusizov,1067677703,Start,19.2,CENTRAL ASIA
Kazakhstan,Nygmetjan Esengarin,1106822323,Start,19.2,CENTRAL ASIA
Kazakhstan,Jağda Babylyqūly,1067021125,Start,19.2,CENTRAL ASIA
Kazakhstan,Rauan Kenzhekhanuly,1093281352,Start,19.2,CENTRAL ASIA
Kazakhstan,Oralbeg Abdu Kerimovic,1067021356,Stub,19.2,CENTRAL ASIA
Kazakhstan,Altai Kölgınov,1110702140,Start,19.2,CENTRAL ASIA
Kazakhstan,Azat Köşekov,1079866227,Stub,19.2,CENTRAL ASIA
Kazakhstan,Vladimir Kozlov (politician),1077708496,C,19.2,CENTRAL ASIA
Kazakhstan,Krymbek Kusherbayev,1106823462,GA,19.2,CENTRAL ASIA
Kazakhstan,Vitaly Mette,1106822347,Start,19.2,CENTRAL ASIA
Kazakhstan,Rashid Nugmanov,1094412444,Start,19.2,CENTRAL ASIA
Kazakhstan,Nygmet Nurmakov,1098010131,Stub,19.2,CENTRAL ASIA
Kazakhstan,Birjan Nurymbetov,1049320593,Start,19.2,CENTRAL ASIA
Kazakhstan,Azat Peruashev,1112327742,Start,19.2,CENTRAL ASIA
Kazakhstan,Ashat Raqymjanov,1067661973,Stub,19.2,CENTRAL ASIA
Kazakhstan,Turar Ryskulov,1115089541,Start,19.2,CENTRAL ASIA
Kazakhstan,Bekbol Sagyn,971690289,Start,19.2,CENTRAL ASIA
Kazakhstan,Marat Sarsembaev,1103368385,C,19.2,CENTRAL ASIA
Kazakhstan,Jambulat Sarsenov,1110565033,C,19.2,CENTRAL ASIA
Kazakhstan,Daulet Sembaev,1106821979,C,19.2,CENTRAL ASIA
Kazakhstan,Amangeldy Shabdarbayev,1067647889,Start,19.2,CENTRAL ASIA
Kazakhstan,Adil Shayakhmetov,1067647994,Stub,19.2,CENTRAL ASIA
Kazakhstan,Umut Shayakhmetova,1068666423,Start,19.2,CENTRAL ASIA
Kazakhstan,Serik Sultangali,1067856473,Start,19.2,CENTRAL ASIA
Kazakhstan,Abai Tasbolatov,1049366675,Start,19.2,CENTRAL ASIA
Kazakhstan,Baltash Tursymbaev,1106533021,Stub,19.2,CENTRAL ASIA
Kazakhstan,Kuanyshbek Yessekeev,1089516984,Start,19.2,CENTRAL ASIA
Kazakhstan,Zhanat Suleimenov,1096322664,Stub,19.2,CENTRAL ASIA
Kyrgyzstan,Torokul Dzhanuzakov,1092752457,C,6.8,CENTRAL ASIA
Kyrgyzstan,Arstanbek Abdyldayev,1088711366,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Akbaraly Aitikeev,1015639087,Stub,6.8,CENTRAL ASIA
Kyrgyzstan,Bermet Akayeva,1108804084,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Maxim Bakiyev,1111199135,C,6.8,CENTRAL ASIA
Kyrgyzstan,Janish Bakiyev,1078907651,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Uran Botobekov,1031944024,C,6.8,CENTRAL ASIA
Kyrgyzstan,Bayaman Erkinbayev,1009720899,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Kanybek Isakov,1108850828,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Sadyr Japarov,1112579237,GA,6.8,CENTRAL ASIA
Kyrgyzstan,Maksat Kunakunov,1100989333,Start,6.8,CENTRAL ASIA
Kyrgyzstan,German Kuznetsov,1080823202,Stub,6.8,CENTRAL ASIA
Kyrgyzstan,Adakhan Madumarov,1053457031,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Raimbek Matraimov,1020292463,C,6.8,CENTRAL ASIA
Kyrgyzstan,Nurlan Motuev,1048167255,Stub,6.8,CENTRAL ASIA
Kyrgyzstan,Jengishbek Nazaraliev,1110615760,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Kanat Sadykov,954075754,Stub,6.8,CENTRAL ASIA
Kyrgyzstan,Medet Sadyrkulov,1078135902,Stub,6.8,CENTRAL ASIA
Kyrgyzstan,Dastan Sarygulov,1089265314,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Zhusupbek Sharipov,1001739515,Stub,6.8,CENTRAL ASIA
Kyrgyzstan,Sadyk Sher-Niyaz,1105678112,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Kamchybek Tashiev,1090085966,Start,6.8,CENTRAL ASIA
Kyrgyzstan,Maryam Tugambayeva,1081667127,Stub,6.8,CENTRAL ASIA
Tajikistan,Torokul Dzhanuzakov,1092752457,C,10.0,CENTRAL ASIA
Tajikistan,Olimzhon Boboyev,1072391123,Stub,10.0,CENTRAL ASIA
Tajikistan,Mahmadali Hayit,1067502414,Start,10.0,CENTRAL ASIA
Tajikistan,Muhiddin Kabiri,1098146744,Start,10.0,CENTRAL ASIA
Tajikistan,Bobo Makhamov,1090454878,Start,10.0,CENTRAL ASIA
Tajikistan,Maksud Ibragimov,994061655,Start,10.0,CENTRAL ASIA
Tajikistan,Nusratullo Maksum,1073969305,Stub,10.0,CENTRAL ASIA
Tajikistan,Ghaffor Mirzoyev,1069201815,Start,10.0,CENTRAL ASIA
Tajikistan,Abduhalim Nazarzoda,1075757785,Start,10.0,CENTRAL ASIA
Tajikistan,Umarali Quvvatov,1113522608,C,10.0,CENTRAL ASIA
Tajikistan,Alim Sherzamonov,996472390,Start,10.0,CENTRAL ASIA
Tajikistan,Shirinsho Shotemur,1082920035,C,10.0,CENTRAL ASIA
Tajikistan,Bozor Sobir,1107271492,B,10.0,CENTRAL ASIA
Tajikistan,Shukhrat Sultonov,1051046215,C,10.0,CENTRAL ASIA
Tajikistan,Nur Tabar,1105010664,Stub,10.0,CENTRAL ASIA
Uzbekistan,Torokul Dzhanuzakov,1092752457,C,35.6,CENTRAL ASIA
Uzbekistan,Ikhtiyor Abdullayev,1112790355,Start,35.6,CENTRAL ASIA
Uzbekistan,Adham Ahmedbaev,1104048329,Start,35.6,CENTRAL ASIA
Uzbekistan,Abdusalom Azizov,1042510105,Start,35.6,CENTRAL ASIA
Uzbekistan,Uktam Barnoev,1103938662,Start,35.6,CENTRAL ASIA
Uzbekistan,Sa'dulla Begaliyev,1104048588,Stub,35.6,CENTRAL ASIA
Uzbekistan,Rustam Inoyatov,1113270583,Start,35.6,CENTRAL ASIA
Uzbekistan,Rashid Kadyrov,1099053977,C,35.6,CENTRAL ASIA
Uzbekistan,Karim Kamalov,1111368812,Start,35.6,CENTRAL ASIA
Uzbekistan,Tatyana Karimova,1091073846,C,35.6,CENTRAL ASIA
Uzbekistan,Bakhodir Kurbanov (general),1110670316,Start,35.6,CENTRAL ASIA
Uzbekistan,Jahangir Mamatov,1088541836,C,35.6,CENTRAL ASIA
Uzbekistan,Boʻritosh Mustafoyev,1091522486,Stub,35.6,CENTRAL ASIA
Uzbekistan,Narzullo Oblomurodov,1104049435,Start,35.6,CENTRAL ASIA
Uzbekistan,Baxtiyor Rahimov,1072991397,Start,35.6,CENTRAL ASIA
Uzbekistan,Bekjon Rakhmonov,1005182220,Start,35.6,CENTRAL ASIA
Uzbekistan,Bakhodir Khan Turkistan,1087529697,B,35.6,CENTRAL ASIA
Kenya,Abdilatif Abdalla,1082435422,Start,54.0,EASTERN AFRICA
Kenya,Roslyne Akombe,1113461324,C,54.0,EASTERN AFRICA
Kenya,Dennis Akumu,1105779636,C,54.0,EASTERN AFRICA
Kenya,Jane Anyango,1091079674,Start,54.0,EASTERN AFRICA
Kenya,Phoebe Asiyo,1091079642,Start,54.0,EASTERN AFRICA
Kenya,Francis Atwoli,1115624554,Start,54.0,EASTERN AFRICA
Kenya,Agnes Awuor,1093825450,Stub,54.0,EASTERN AFRICA
Kenya,James Beauttah,1103076010,Stub,54.0,EASTERN AFRICA
Kenya,Willy Bett,1100469112,Stub,54.0,EASTERN AFRICA
Kenya,Simon Chelugui,1112700370,Stub,54.0,EASTERN AFRICA
Kenya,Chelule Liza,1108087552,Stub,54.0,EASTERN AFRICA
Kenya,Reuben Chesire,1098361258,Stub,54.0,EASTERN AFRICA
Kenya,Davis Chirchir,1112720266,Stub,54.0,EASTERN AFRICA
Kenya,Joyce Emanikor,1078977025,Stub,54.0,EASTERN AFRICA
Kenya,Joseph Hellon,1066927798,Start,54.0,EASTERN AFRICA
Kenya,Ibrahim Ali Hussein,1017049827,Stub,54.0,EASTERN AFRICA
Kenya,Polycarp Igathe,1107062346,C,54.0,EASTERN AFRICA
Kenya,Mutea Iringo,1098123156,Stub,54.0,EASTERN AFRICA
Kenya,Gitonga Kabugi,1079015815,Stub,54.0,EASTERN AFRICA
Kenya,Muriithi Kagai,968198650,Stub,54.0,EASTERN AFRICA
Kenya,Gerald Nathaniel Kalya,983732969,Start,54.0,EASTERN AFRICA
Kenya,Kingwa Kamencu,1005348184,Start,54.0,EASTERN AFRICA
Kenya,Ukur Yatani Kanacho,1110641638,GA,54.0,EASTERN AFRICA
Kenya,Irungu Kang'ata,1110236401,C,54.0,EASTERN AFRICA
Kenya,Phares Oluoch Kanindo,973215082,Start,54.0,EASTERN AFRICA
Kenya,Daniel Karaba,1059428297,Start,54.0,EASTERN AFRICA
Kenya,Farida Karoney,1091079714,Start,54.0,EASTERN AFRICA
Kenya,Charles Karuga Koinange,1098176887,Start,54.0,EASTERN AFRICA
Kenya,Eric Edward Khasakhala,1110124021,C,54.0,EASTERN AFRICA
Kenya,Crispus Makau Kiamba,968200521,Start,54.0,EASTERN AFRICA
Kenya,Kennedy Kiliku,1066949136,Stub,54.0,EASTERN AFRICA
Kenya,Death of Mutula Kilonzo,1099575688,C,54.0,EASTERN AFRICA
Kenya,Francis Kimemia,1074452267,Stub,54.0,EASTERN AFRICA
Kenya,Kithure A. Kindiki,1112725146,Start,54.0,EASTERN AFRICA
Kenya,Hosea Kiplagat,1100826472,Start,54.0,EASTERN AFRICA
Kenya,Kiptarus Arap Kirior,1102384062,Stub,54.0,EASTERN AFRICA
Kenya,Samuel Kivuitu,981622643,Stub,54.0,EASTERN AFRICA
Kenya,Margaret Kobia,1091079706,C,54.0,EASTERN AFRICA
Kenya,Willy Komen (politician),1109584326,Start,54.0,EASTERN AFRICA
Kenya,Sara Korere,957120989,Start,54.0,EASTERN AFRICA
Kenya,Nixon Kiprotich Korir,1115039347,Start,54.0,EASTERN AFRICA
Kenya,Kipsengeret Koros,1096575212,Stub,54.0,EASTERN AFRICA
Kenya,Davidson Ngibuini Kuguru,719237570,Stub,54.0,EASTERN AFRICA
Kenya,Olekina Ledama,1104757518,Start,54.0,EASTERN AFRICA
Kenya,Augustine Lotodo,1047038820,Stub,54.0,EASTERN AFRICA
Kenya,Ciokaraine M'Barungu,1050937193,Start,54.0,EASTERN AFRICA
Kenya,Cleopa Kilonzo Mailu,1113754638,Start,54.0,EASTERN AFRICA
Kenya,Betty Maina,1023980701,Stub,54.0,EASTERN AFRICA
Kenya,Richard Makenga,1105689993,Stub,54.0,EASTERN AFRICA
Kenya,Maurice S. Makhanu,1040404279,Stub,54.0,EASTERN AFRICA
Kenya,Marere wa Mwachai,992005717,Start,54.0,EASTERN AFRICA
Kenya,Sylvanus Maritim,1110579499,Stub,54.0,EASTERN AFRICA
Kenya,Mark Lomunokol,1107325486,Stub,54.0,EASTERN AFRICA
Kenya,Jael Mbogo,1097618386,Stub,54.0,EASTERN AFRICA
Kenya,Kinuthia Mbugua,1100202064,Start,54.0,EASTERN AFRICA
Kenya,Julius Kibiwott Melly,952727230,Stub,54.0,EASTERN AFRICA
Kenya,Kibiwott Munge,1088262691,Stub,54.0,EASTERN AFRICA
Kenya,Kinuthia Murugu,882944475,Start,54.0,EASTERN AFRICA
Kenya,Amram Musungu,986544866,Start,54.0,EASTERN AFRICA
Kenya,Chelagat Mutai,1107225812,Start,54.0,EASTERN AFRICA
Kenya,Francis Muthaura,1081172979,Start,54.0,EASTERN AFRICA
Kenya,Kassim Mwamzandi,908014009,Stub,54.0,EASTERN AFRICA
Kenya,John Harun Mwau,1106642901,C,54.0,EASTERN AFRICA
Kenya,Anne Kananu,1106673774,Start,54.0,EASTERN AFRICA
Kenya,Gunga Mwinga,1103930633,Stub,54.0,EASTERN AFRICA
Kenya,Gideon Mwiti,1084421293,Stub,54.0,EASTERN AFRICA
Kenya,Tiras Nyingi Ngahu,1073684937,Stub,54.0,EASTERN AFRICA
Kenya,Onesmas Ngunjiri,1107657158,Stub,54.0,EASTERN AFRICA
Kenya,Gitau wa Njenga,1106140473,Start,54.0,EASTERN AFRICA
Kenya,James Njiru,1099165153,Stub,54.0,EASTERN AFRICA
Kenya,Stanley Nyagah,1115113900,Start,54.0,EASTERN AFRICA
Kenya,Ndindi Nyoro,1114726094,C,54.0,EASTERN AFRICA
Kenya,Malik Obama,1115267227,C,54.0,EASTERN AFRICA
Kenya,Ahmed Abdi Ogle,1022603728,Stub,54.0,EASTERN AFRICA
Kenya,Moses ole Sakuda,1111700581,Stub,54.0,EASTERN AFRICA
Kenya,William Odongo Omamo,1096669223,C,54.0,EASTERN AFRICA
Kenya,Elijah Omolo Agar,999136727,Stub,54.0,EASTERN AFRICA
Kenya,Ruth Oniang'o,1113462961,C,54.0,EASTERN AFRICA
Kenya,John Owino,1104178485,Start,54.0,EASTERN AFRICA
Kenya,Joshua Aduma Owuor,1110701072,Stub,54.0,EASTERN AFRICA
Kenya,Ali Roba,1104436466,Start,54.0,EASTERN AFRICA
Kenya,Wesley K. Rono,1024793476,Stub,54.0,EASTERN AFRICA
Kenya,Ibrahim A. Saney,936774371,Stub,54.0,EASTERN AFRICA
Kenya,Kimaiyo Sego,1095169588,C,54.0,EASTERN AFRICA
Kenya,Cornelly Serem,1104178472,Stub,54.0,EASTERN AFRICA
Kenya,Lawrence Sifuna,1021451109,Stub,54.0,EASTERN AFRICA
Kenya,Elijah K. Sumbeiywo,1035136688,Stub,54.0,EASTERN AFRICA
Kenya,Harry Thuku,1098192265,C,54.0,EASTERN AFRICA
Kenya,Quincy Timberlake,1103733442,B,54.0,EASTERN AFRICA
Kenya,Lilian Tomitom,1022602552,Stub,54.0,EASTERN AFRICA
Kenya,Tecla Tum,1022297944,Stub,54.0,EASTERN AFRICA
Kenya,Benedict Wachira,1099442981,Start,54.0,EASTERN AFRICA
Kenya,Machel Waikenda,1093095800,C,54.0,EASTERN AFRICA
Kenya,Nzioka Waita,1115500827,GA,54.0,EASTERN AFRICA
Kenya,Judi Wakhungu,1091836049,Start,54.0,EASTERN AFRICA
Kenya,Emmanuel Wangwe,1066948595,Stub,54.0,EASTERN AFRICA
Kenya,Hassan Wario,1104540744,Start,54.0,EASTERN AFRICA
"Korea, North",Choe Won-taek,1088856746,Start,26.1,EAST ASIA
"Korea, North",Han Kil-son,994397996,Stub,26.1,EAST ASIA
"Korea, North",Ho Ka-i,1110416586,GA,26.1,EAST ASIA
"Korea, North",Kim Jo-guk,1111681831,Stub,26.1,EAST ASIA
"Korea, North",Jo Yon-jun,1070147185,Stub,26.1,EAST ASIA
"Korea, North",Jon Hui-jong,1104639977,Stub,26.1,EAST ASIA
"Korea, North",Jong Chun-sil,1106784625,B,26.1,EAST ASIA
"Korea, North",Kang Hyong-bong,1111471366,Stub,26.1,EAST ASIA
"Korea, North",Kang Ki-sop,1111471386,Stub,26.1,EAST ASIA
"Korea, North",Kang Kwan-il,1111471392,Stub,26.1,EAST ASIA
"Korea, North",Kang Kwan-ju,1111471405,Start,26.1,EAST ASIA
"Korea, North",Kang Min-chol,1111471431,Start,26.1,EAST ASIA
"Korea, North",Kang Mun-sok,1102258427,Start,26.1,EAST ASIA
"Korea, North",Kang Nung-su,987463816,C,26.1,EAST ASIA
"Korea, North",Kang Phyo-yong,1106858161,Stub,26.1,EAST ASIA
"Korea, North",Kang Tong-yun,1111471471,C,26.1,EAST ASIA
"Korea, North",Kang Yong-sop,1111471503,Start,26.1,EAST ASIA
"Korea, North",Kim Chon-hae,1011882896,Start,26.1,EAST ASIA
"Korea, North",Kim Il-chol,1110841986,Start,26.1,EAST ASIA
"Korea, North",Kim Pong-chol,987289456,Start,26.1,EAST ASIA
"Korea, North",Kim Rak-gyom,1078662180,Start,26.1,EAST ASIA
"Korea, North",Kim Ung,1111191028,Start,26.1,EAST ASIA
"Korea, North",Kim Yong-ju,1100241392,C,26.1,EAST ASIA
"Korea, North",O Sang-hon,901843863,Stub,26.1,EAST ASIA
"Korea, North",Pak Chun-hwa,994400474,Stub,26.1,EAST ASIA
